Stand_GNN,SoilName,PctOfStand,Climate,BaselineSed,TrtIn2025,SedSpikeIn2025,TrtIn2045,SedSpikeIn2045
Stand_102_GNN_132244,Dinzer,,,,,,,
Stand_119_GNN_130409,Minkwell,,,,,,,
Stand_80_GNN_14451,Dinzer,,,,,,,
Stand_80_GNN_14452,Dinzer,,,,,,,
Stand_212_GNN_127780,Dinzer,,,,,,,
Stand_77_GNN_144938,Dinzer,,,,,,,
Stand_18_GNN_131381,Dinzer,,,,,,,
Stand_95_GNN_137471,Dinzer,,,,,,,
Stand_101_GNN_149362,Dinzer,,,,,,,
Stand_256_GNN_24481,Dinzer,,,,,,,
Stand_241_GNN_21178,Minkwell,,,,,,,
Stand_244_GNN_9023,Dinzer,,,,,,,
Stand_143_GNN_84334,Minkwell,,,,,,,
Stand_37_GNN_8533,Minkwell,,,,,,,
Stand_102_GNN_2331,Dinzer,,,,,,,
Stand_22_GNN_24481,Dinzer,,,,,,,
Stand_216_GNN_84088,Dinzer,,,,,,,
Stand_89_GNN_137472,Minkwell,,,,,,,
Stand_229_GNN_20674,Minkwell,,,,,,,
Stand_284_GNN_25019,Minkwell,,,,,,,
Stand_95_GNN_140949,Dinzer,,,,,,,
Stand_122_GNN_21177,Dinzer,,,,,,,
Stand_150_GNN_25172,Minkwell,,,,,,,
Stand_87_GNN_94203,Rock outcrop,,,,,,,
Stand_187_GNN_21307,Dinzer,,,,,,,
Stand_62_GNN_137526,Dinzer,,,,,,,
Stand_67_GNN_137417,Minkwell,,,,,,,
Stand_67_GNN_137415,Minkwell,,,,,,,
Stand_73_GNN_25052,Dinzer,,,,,,,
Stand_73_GNN_25053,Dinzer,,,,,,,
Stand_46_GNN_11893,Minkwell,,,,,,,
Stand_209_GNN_136495,Dinzer,,,,,,,
Stand_209_GNN_94192,Dinzer,,,,,,,
Stand_57_GNN_11892,Minkwell,,,,,,,
Stand_179_GNN_137256,Dinzer,,,,,,,
Stand_104_GNN_129875,Dinzer,,,,,,,
Stand_151_GNN_83057,Dinzer,,,,,,,
Stand_19_GNN_93088,Dinzer,,,,,,,
Stand_103_GNN_21178,Dinzer,,,,,,,
Stand_287_GNN_81101,Dinzer,,,,,,,
Stand_58_GNN_130631,Dinzer,,,,,,,
Stand_210_GNN_20806,Dinzer,,,,,,,
Stand_184_GNN_14452,Minkwell,,,,,,,
Stand_184_GNN_14451,Minkwell,,,,,,,
Stand_151_GNN_145522,Dinzer,,,,,,,
Stand_287_GNN_80679,Dinzer,,,,,,,
Stand_5_GNN_129921,Dinzer,,,,,,,
Stand_77_GNN_14019,Dinzer,,,,,,,
Stand_129_GNN_94106,Minkwell,,,,,,,
Stand_0_GNN_24360,Minkwell,,,,,,,
Stand_0_GNN_24817,Dinzer,,,,,,,
Stand_240_GNN_21209,Dinzer,,,,,,,
Stand_115_GNN_23983,Minkwell,,,,,,,
Stand_46_GNN_137268,Minkwell,,,,,,,
Stand_12_GNN_137167,Minkwell,,,,,,,
Stand_46_GNN_137265,Minkwell,,,,,,,
Stand_151_GNN_141180,Dinzer,,,,,,,
Stand_77_GNN_129875,Dinzer,,,,,,,
Stand_250_GNN_25119,Dinzer,,,,,,,
Stand_167_GNN_137472,Minkwell,,,,,,,
Stand_181_GNN_14452,Minkwell,,,,,,,
Stand_91_GNN_137234,Dinzer,,,,,,,
Stand_92_GNN_25088,Dinzer,,,,,,,
Stand_12_GNN_24482,Minkwell,,,,,,,
Stand_256_GNN_137318,Dinzer,,,,,,,
Stand_23_GNN_14447,Dinzer,,,,,,,
Stand_143_GNN_25053,Minkwell,,,,,,,
Stand_263_GNN_82721,Dinzer,,,,,,,
Stand_106_GNN_25019,Minkwell,,,,,,,
Stand_233_GNN_25119,Dinzer,,,,,,,
Stand_277_GNN_14345,Dinzer,,,,,,,
Stand_128_GNN_133913,Dinzer,,,,,,,
Stand_2_GNN_2882,Minkwell,,,,,,,
Stand_4_GNN_93024,Dinzer,,,,,,,
Stand_160_GNN_131381,Dinzer,,,,,,,
Stand_24_GNN_25253,Dinzer,,,,,,,
Stand_22_GNN_78643,Dinzer,,,,,,,
Stand_255_GNN_87958,Dinzer,,,,,,,
Stand_176_GNN_24981,Dinzer,,,,,,,
Stand_87_GNN_145048,Dinzer,,,,,,,
Stand_132_GNN_78643,Dinzer,,,,,,,
Stand_71_GNN_133913,Minkwell,,,,,,,
Stand_48_GNN_14451,Minkwell,,,,,,,
Stand_48_GNN_14452,Minkwell,,,,,,,
Stand_47_GNN_13033,Minkwell,,,,,,,
Stand_202_GNN_25052,Dinzer,,,,,,,
Stand_125_GNN_131381,Dinzer,,,,,,,
Stand_61_GNN_141226,Dinzer,,,,,,,
Stand_28_GNN_2928,Dinzer,,,,,,,
Stand_18_GNN_21209,Dinzer,,,,,,,
Stand_33_GNN_130578,Dinzer,,,,,,,
Stand_236_GNN_24440,Dinzer,,,,,,,
Stand_137_GNN_78788,Dinzer,,,,,,,
Stand_134_GNN_137417,Minkwell,,,,,,,
Stand_117_GNN_136333,Minkwell,,,,,,,
Stand_119_GNN_12114,Minkwell,,,,,,,
Stand_198_GNN_137492,Minkwell,,,,,,,
Stand_5_GNN_84328,Dinzer,,,,,,,
Stand_54_GNN_9024,Minkwell,,,,,,,
Stand_40_GNN_137471,Minkwell,,,,,,,
Stand_67_GNN_14292,Minkwell,,,,,,,
Stand_67_GNN_14291,Minkwell,,,,,,,
Stand_292_GNN_137526,Minkwell,,,,,,,
Stand_92_GNN_10064,Dinzer,,,,,,,
Stand_76_GNN_23699,Dinzer,,,,,,,
Stand_100_GNN_129875,Dinzer,,,,,,,
Stand_221_GNN_136495,Minkwell,,,,,,,
Stand_179_GNN_137526,Dinzer,,,,,,,
Stand_105_GNN_24203,Minkwell,,,,,,,
Stand_214_GNN_133151,Dinzer,,,,,,,
Stand_294_GNN_21209,Minkwell,,,,,,,
Stand_166_GNN_24845,Minkwell,,,,,,,
Stand_53_GNN_2331,Minkwell,,,,,,,
Stand_285_GNN_145614,Dinzer,,,,,,,
Stand_214_GNN_13091,Minkwell,,,,,,,
Stand_69_GNN_137000,Minkwell,,,,,,,
Stand_49_GNN_24360,Minkwell,,,,,,,
Stand_42_GNN_2778,Minkwell,,,,,,,
Stand_114_GNN_14453,Minkwell,,,,,,,
Stand_114_GNN_14452,Minkwell,,,,,,,
Stand_27_GNN_145301,Dinzer,,,,,,,
Stand_50_GNN_149362,Minkwell,,,,,,,
Stand_5_GNN_20863,Dinzer,,,,,,,
Stand_32_GNN_8867,Minkwell,,,,,,,
Stand_6_GNN_141180,Minkwell,,,,,,,
Stand_72_GNN_24240,Minkwell,,,,,,,
Stand_2_GNN_137668,Minkwell,,,,,,,
Stand_57_GNN_21307,Minkwell,,,,,,,
Stand_240_GNN_78787,Dinzer,,,,,,,
Stand_22_GNN_133151,Dinzer,,,,,,,
Stand_299_GNN_145200,Minkwell,,,,,,,
Stand_264_GNN_85910,Minkwell,,,,,,,
Stand_248_GNN_84328,Dinzer,,,,,,,
Stand_256_GNN_136495,Dinzer,,,,,,,
Stand_18_GNN_87655,Dinzer,,,,,,,
Stand_106_GNN_84334,Minkwell,,,,,,,
Stand_22_GNN_21022,Dinzer,,,,,,,
Stand_2_GNN_129282,Minkwell,,,,,,,
Stand_62_GNN_136495,Dinzer,,,,,,,
Stand_140_GNN_129921,Rock outcrop,,,,,,,
Stand_228_GNN_137417,Minkwell,,,,,,,
Stand_71_GNN_82600,Minkwell,,,,,,,
Stand_61_GNN_137417,Dinzer,,,,,,,
Stand_144_GNN_8685,Minkwell,,,,,,,
Stand_144_GNN_8686,Minkwell,,,,,,,
Stand_238_GNN_25119,Dinzer,,,,,,,
Stand_169_GNN_8959,Dinzer,,,,,,,
Stand_240_GNN_24667,Dinzer,,,,,,,
Stand_164_GNN_83057,Dinzer,,,,,,,
Stand_243_GNN_9057,Minkwell,,,,,,,
Stand_90_GNN_84088,Dinzer,,,,,,,
Stand_91_GNN_2928,Dinzer,,,,,,,
Stand_295_GNN_24617,Minkwell,,,,,,,
Stand_132_GNN_14451,Dinzer,,,,,,,
Stand_175_GNN_83057,Dinzer,,,,,,,
Stand_67_GNN_25150,Minkwell,,,,,,,
Stand_67_GNN_25151,Minkwell,,,,,,,
Stand_67_GNN_127780,Minkwell,,,,,,,
Stand_131_GNN_128648,Minkwell,,,,,,,
Stand_24_GNN_25088,Rock outcrop,,,,,,,
Stand_250_GNN_13642,Dinzer,,,,,,,
Stand_99_GNN_137526,Minkwell,,,,,,,
Stand_267_GNN_21437,Dinzer,,,,,,,
Stand_101_GNN_92840,Dinzer,,,,,,,
Stand_107_GNN_136333,Minkwell,,,,,,,
Stand_62_GNN_2928,Dinzer,,,,,,,
Stand_131_GNN_20674,Minkwell,,,,,,,
Stand_75_GNN_137256,Dinzer,,,,,,,
Stand_290_GNN_14498,Minkwell,,,,,,,
Stand_162_GNN_140949,Dinzer,,,,,,,
Stand_71_GNN_133281,Minkwell,,,,,,,
Stand_243_GNN_21209,Minkwell,,,,,,,
Stand_98_GNN_24382,Minkwell,,,,,,,
Stand_61_GNN_84088,Dinzer,,,,,,,
Stand_127_GNN_25088,Dinzer,,,,,,,
Stand_187_GNN_137471,Dinzer,,,,,,,
Stand_30_GNN_137444,Dinzer,,,,,,,
Stand_288_GNN_14452,Minkwell,,,,,,,
Stand_184_GNN_137417,Minkwell,,,,,,,
Stand_16_GNN_137526,Minkwell,,,,,,,
Stand_221_GNN_9157,Minkwell,,,,,,,
Stand_62_GNN_78787,Dinzer,,,,,,,
Stand_3_GNN_24981,Dinzer,,,,,,,
Stand_102_GNN_145213,Dinzer,,,,,,,
Stand_62_GNN_78788,Dinzer,,,,,,,
Stand_80_GNN_9057,Dinzer,,,,,,,
Stand_225_GNN_21307,Minkwell,,,,,,,
Stand_119_GNN_135336,Minkwell,,,,,,,
Stand_172_GNN_23423,Minkwell,,,,,,,
Stand_91_GNN_137281,Dinzer,,,,,,,
Stand_264_GNN_145522,Minkwell,,,,,,,
Stand_78_GNN_2928,Dinzer,,,,,,,
Stand_236_GNN_80265,Rock outcrop,,,,,,,
Stand_61_GNN_8959,Dinzer,,,,,,,
Stand_164_GNN_84053,Dinzer,,,,,,,
Stand_130_GNN_130578,Minkwell,,,,,,,
Stand_52_GNN_8663,Minkwell,,,,,,,
Stand_166_GNN_8711,Minkwell,,,,,,,
Stand_123_GNN_145200,Dinzer,,,,,,,
Stand_61_GNN_140848,Dinzer,,,,,,,
Stand_111_GNN_25019,Minkwell,,,,,,,
Stand_23_GNN_87655,Dinzer,,,,,,,
Stand_67_GNN_82600,Minkwell,,,,,,,
Stand_7_GNN_25088,Dinzer,,,,,,,
Stand_143_GNN_20739,Minkwell,,,,,,,
Stand_91_GNN_8994,Dinzer,,,,,,,
Stand_96_GNN_81109,Dinzer,,,,,,,
Stand_175_GNN_84088,Dinzer,,,,,,,
Stand_66_GNN_8142,Minkwell,,,,,,,
Stand_21_GNN_140949,Dinzer,,,,,,,
Stand_192_GNN_137526,Dinzer,,,,,,,
Stand_46_GNN_9123,Minkwell,,,,,,,
Stand_46_GNN_9122,Minkwell,,,,,,,
Stand_162_GNN_24337,Dinzer,,,,,,,
Stand_135_GNN_13333,Minkwell,,,,,,,
Stand_124_GNN_2930,Minkwell,,,,,,,
Stand_52_GNN_8685,Minkwell,,,,,,,
Stand_219_GNN_84026,Dinzer,,,,,,,
Stand_260_GNN_141226,Dinzer,,,,,,,
Stand_220_GNN_141226,Minkwell,,,,,,,
Stand_133_GNN_130578,Dinzer,,,,,,,
Stand_69_GNN_29474,Minkwell,,,,,,,
Stand_69_GNN_29476,Minkwell,,,,,,,
Stand_15_GNN_84334,Minkwell,,,,,,,
Stand_218_GNN_14525,Rock outcrop,,,,,,,
Stand_6_GNN_129875,Minkwell,,,,,,,
Stand_56_GNN_127780,Minkwell,,,,,,,
Stand_122_GNN_14452,Dinzer,,,,,,,
Stand_122_GNN_14451,Dinzer,,,,,,,
Stand_77_GNN_82600,Dinzer,,,,,,,
Stand_130_GNN_2932,Minkwell,,,,,,,
Stand_291_GNN_8685,Minkwell,,,,,,,
Stand_204_GNN_130409,Minkwell,,,,,,,
Stand_97_GNN_130578,Dinzer,,,,,,,
Stand_32_GNN_136333,Minkwell,,,,,,,
Stand_12_GNN_130631,Minkwell,,,,,,,
Stand_103_GNN_23546,Dinzer,,,,,,,
Stand_273_GNN_133286,Minkwell,,,,,,,
Stand_290_GNN_11955,Minkwell,,,,,,,
Stand_83_GNN_131381,Dinzer,,,,,,,
Stand_209_GNN_78787,Dinzer,,,,,,,
Stand_123_GNN_2929,Dinzer,,,,,,,
Stand_96_GNN_140878,Dinzer,,,,,,,
Stand_73_GNN_94106,Minkwell,,,,,,,
Stand_78_GNN_83057,Dinzer,,,,,,,
Stand_141_GNN_25253,Dinzer,,,,,,,
Stand_96_GNN_13239,Dinzer,,,,,,,
Stand_78_GNN_133151,Dinzer,,,,,,,
Stand_49_GNN_140878,Minkwell,,,,,,,
Stand_237_GNN_14451,Dinzer,,,,,,,
Stand_223_GNN_14451,Dinzer,,,,,,,
Stand_223_GNN_14452,Dinzer,,,,,,,
Stand_91_GNN_93088,Dinzer,,,,,,,
Stand_25_GNN_24218,Dinzer,,,,,,,
Stand_65_GNN_137268,Minkwell,,,,,,,
Stand_136_GNN_8105,Minkwell,,,,,,,
Stand_91_GNN_93087,Dinzer,,,,,,,
Stand_209_GNN_82721,Dinzer,,,,,,,
Stand_228_GNN_14452,Minkwell,,,,,,,
Stand_228_GNN_14451,Minkwell,,,,,,,
Stand_148_GNN_149362,Dinzer,,,,,,,
Stand_102_GNN_21307,Dinzer,,,,,,,
Stand_186_GNN_25151,Minkwell,,,,,,,
Stand_295_GNN_137268,Minkwell,,,,,,,
Stand_178_GNN_84328,Rock outcrop,,,,,,,
Stand_1_GNN_145381,Dinzer,,,,,,,
Stand_117_GNN_85910,Minkwell,,,,,,,
Stand_236_GNN_137506,Dinzer,,,,,,,
Stand_78_GNN_25088,Dinzer,,,,,,,
Stand_50_GNN_81141,Minkwell,,,,,,,
Stand_20_GNN_78787,Dinzer,,,,,,,
Stand_302_GNN_86176,Dinzer,,,,,,,
Stand_77_GNN_92958,Dinzer,,,,,,,
Stand_245_GNN_92958,Dinzer,,,,,,,
Stand_62_GNN_133313,Dinzer,,,,,,,
Stand_135_GNN_8711,Minkwell,,,,,,,
Stand_61_GNN_137318,Dinzer,,,,,,,
Stand_199_GNN_137492,Minkwell,,,,,,,
Stand_158_GNN_94106,Dinzer,,,,,,,
Stand_135_GNN_93760,Minkwell,,,,,,,
Stand_202_GNN_78828,Dinzer,,,,,,,
Stand_275_GNN_105547,Minkwell,,,,,,,
Stand_8_GNN_149418,Dinzer,,,,,,,
Stand_20_GNN_78788,Dinzer,,,,,,,
Stand_217_GNN_14408,Minkwell,,,,,,,
Stand_115_GNN_145213,Minkwell,,,,,,,
Stand_218_GNN_25119,Rock outcrop,,,,,,,
Stand_182_GNN_12833,Dinzer,,,,,,,
Stand_264_GNN_130578,Dinzer,,,,,,,
Stand_227_GNN_136333,Dinzer,,,,,,,
Stand_270_GNN_136997,Minkwell,,,,,,,
Stand_104_GNN_14528,Dinzer,,,,,,,
Stand_73_GNN_8959,Dinzer,,,,,,,
Stand_32_GNN_14452,Minkwell,,,,,,,
Stand_105_GNN_20760,Minkwell,,,,,,,
Stand_28_GNN_133151,Dinzer,,,,,,,
Stand_203_GNN_2932,Dinzer,,,,,,,
Stand_75_GNN_81393,Dinzer,,,,,,,
Stand_118_GNN_140949,Dinzer,,,,,,,
Stand_153_GNN_8142,Dinzer,,,,,,,
Stand_50_GNN_24817,Minkwell,,,,,,,
Stand_22_GNN_93024,Dinzer,,,,,,,
Stand_18_GNN_8734,Dinzer,,,,,,,
Stand_122_GNN_149460,Dinzer,,,,,,,
Stand_126_GNN_25088,Dinzer,,,,,,,
Stand_293_GNN_129875,Minkwell,,,,,,,
Stand_70_GNN_21112,Minkwell,,,,,,,
Stand_36_GNN_13091,Dinzer,,,,,,,
Stand_67_GNN_24945,Minkwell,,,,,,,
Stand_5_GNN_21148,Dinzer,,,,,,,
Stand_95_GNN_145200,Dinzer,,,,,,,
Stand_109_GNN_25019,Minkwell,,,,,,,
Stand_19_GNN_24481,Dinzer,,,,,,,
Stand_108_GNN_133151,Minkwell,,,,,,,
Stand_59_GNN_9057,Dinzer,,,,,,,
Stand_118_GNN_137471,Dinzer,,,,,,,
Stand_94_GNN_25090,Dinzer,,,,,,,
Stand_67_GNN_137472,Minkwell,,,,,,,
Stand_88_GNN_87589,Dinzer,,,,,,,
Stand_47_GNN_84334,Minkwell,,,,,,,
Stand_114_GNN_13651,Minkwell,,,,,,,
Stand_12_GNN_14528,Minkwell,,,,,,,
Stand_284_GNN_2932,Minkwell,,,,,,,
Stand_11_GNN_133913,Minkwell,,,,,,,
Stand_164_GNN_133151,Dinzer,,,,,,,
Stand_87_GNN_23651,Rock outcrop,,,,,,,
Stand_207_GNN_82721,Dinzer,,,,,,,
Stand_284_GNN_94106,Minkwell,,,,,,,
Stand_40_GNN_25053,Minkwell,,,,,,,
Stand_17_GNN_25150,Dinzer,,,,,,,
Stand_275_GNN_25647,Minkwell,,,,,,,
Stand_81_GNN_137526,Minkwell,,,,,,,
Stand_66_GNN_9406,Minkwell,,,,,,,
Stand_29_GNN_14346,Dinzer,,,,,,,
Stand_290_GNN_89296,Minkwell,,,,,,,
Stand_72_GNN_133652,Minkwell,,,,,,,
Stand_225_GNN_9157,Minkwell,,,,,,,
Stand_53_GNN_12194,Minkwell,,,,,,,
Stand_112_GNN_85910,Minkwell,,,,,,,
Stand_287_GNN_13334,Dinzer,,,,,,,
Stand_284_GNN_127780,Minkwell,,,,,,,
Stand_60_GNN_93760,Minkwell,,,,,,,
Stand_241_GNN_85910,Minkwell,,,,,,,
Stand_188_GNN_133151,Dinzer,,,,,,,
Stand_174_GNN_21112,Minkwell,,,,,,,
Stand_180_GNN_133151,Dinzer,,,,,,,
Stand_1_GNN_24782,Dinzer,,,,,,,
Stand_115_GNN_137268,Minkwell,,,,,,,
Stand_120_GNN_14528,Minkwell,,,,,,,
Stand_277_GNN_25150,Dinzer,,,,,,,
Stand_115_GNN_14019,Minkwell,,,,,,,
Stand_112_GNN_12194,Minkwell,,,,,,,
Stand_281_GNN_130578,Dinzer,,,,,,,
Stand_54_GNN_13333,Minkwell,,,,,,,
Stand_64_GNN_13651,Minkwell,,,,,,,
Stand_37_GNN_13239,Minkwell,,,,,,,
Stand_125_GNN_145048,Dinzer,,,,,,,
Stand_102_GNN_24218,Dinzer,,,,,,,
Stand_67_GNN_78642,Minkwell,,,,,,,
Stand_55_GNN_25020,Minkwell,,,,,,,
Stand_217_GNN_8142,Minkwell,,,,,,,
Stand_115_GNN_94059,Minkwell,,,,,,,
Stand_2_GNN_128648,Minkwell,,,,,,,
Stand_67_GNN_20674,Minkwell,,,,,,,
Stand_56_GNN_85910,Minkwell,,,,,,,
Stand_6_GNN_25172,Minkwell,,,,,,,
Stand_92_GNN_137281,Dinzer,,,,,,,
Stand_116_GNN_80679,Dinzer,,,,,,,
Stand_148_GNN_136495,Dinzer,,,,,,,
Stand_164_GNN_145522,Dinzer,,,,,,,
Stand_107_GNN_127780,Minkwell,,,,,,,
Stand_150_GNN_137472,Minkwell,,,,,,,
Stand_234_GNN_84328,Dinzer,,,,,,,
Stand_81_GNN_145522,Minkwell,,,,,,,
Stand_106_GNN_13575,Minkwell,,,,,,,
Stand_148_GNN_130631,Dinzer,,,,,,,
Stand_301_GNN_137268,Minkwell,,,,,,,
Stand_21_GNN_78788,Dinzer,,,,,,,
Stand_36_GNN_94106,Dinzer,,,,,,,
Stand_73_GNN_9057,Dinzer,,,,,,,
Stand_180_GNN_24240,Dinzer,,,,,,,
Stand_21_GNN_78787,Dinzer,,,,,,,
Stand_19_GNN_14525,Dinzer,,,,,,,
Stand_81_GNN_24981,Minkwell,,,,,,,
Stand_82_GNN_29511,Minkwell,,,,,,,
Stand_82_GNN_29510,Minkwell,,,,,,,
Stand_79_GNN_81141,Dinzer,,,,,,,
Stand_198_GNN_137471,Minkwell,,,,,,,
Stand_216_GNN_140949,Dinzer,,,,,,,
Stand_4_GNN_13970,Dinzer,,,,,,,
Stand_254_GNN_149352,Dinzer,,,,,,,
Stand_299_GNN_14451,Minkwell,,,,,,,
Stand_85_GNN_9057,Dinzer,,,,,,,
Stand_85_GNN_21148,Dinzer,,,,,,,
Stand_88_GNN_149362,Dinzer,,,,,,,
Stand_46_GNN_8049,Minkwell,,,,,,,
Stand_96_GNN_21112,Dinzer,,,,,,,
Stand_80_GNN_21209,Dinzer,,,,,,,
Stand_58_GNN_24617,Dinzer,,,,,,,
Stand_188_GNN_149362,Dinzer,,,,,,,
Stand_70_GNN_145350,Minkwell,,,,,,,
Stand_217_GNN_20740,Minkwell,,,,,,,
Stand_2_GNN_8711,Minkwell,,,,,,,
Stand_46_GNN_13424,Minkwell,,,,,,,
Stand_95_GNN_23651,Dinzer,,,,,,,
Stand_27_GNN_137298,Dinzer,,,,,,,
Stand_2_GNN_141014,Minkwell,,,,,,,
Stand_216_GNN_78788,Dinzer,,,,,,,
Stand_5_GNN_20840,Dinzer,,,,,,,
Stand_91_GNN_149418,Dinzer,,,,,,,
Stand_128_GNN_140949,Dinzer,,,,,,,
Stand_236_GNN_13359,Dinzer,,,,,,,
Stand_182_GNN_130881,Dinzer,,,,,,,
Stand_149_GNN_81141,Minkwell,,,,,,,
Stand_56_GNN_137492,Minkwell,,,,,,,
Stand_70_GNN_141180,Minkwell,,,,,,,
Stand_290_GNN_93760,Minkwell,,,,,,,
Stand_282_GNN_133913,Dinzer,,,,,,,
Stand_80_GNN_14600,Dinzer,,,,,,,
Stand_100_GNN_149362,Dinzer,,,,,,,
Stand_133_GNN_78828,Dinzer,,,,,,,
Stand_264_GNN_25120,Minkwell,,,,,,,
Stand_250_GNN_92958,Dinzer,,,,,,,
Stand_0_GNN_84328,Dinzer,,,,,,,
Stand_187_GNN_25052,Dinzer,,,,,,,
Stand_260_GNN_23423,Dinzer,,,,,,,
Stand_72_GNN_2331,Minkwell,,,,,,,
Stand_71_GNN_136425,Minkwell,,,,,,,
Stand_64_GNN_140681,Minkwell,,,,,,,
Stand_93_GNN_84329,Dinzer,,,,,,,
Stand_93_GNN_84328,Dinzer,,,,,,,
Stand_70_GNN_20760,Minkwell,,,,,,,
Stand_215_GNN_14408,Minkwell,,,,,,,
Stand_67_GNN_9057,Minkwell,,,,,,,
Stand_55_GNN_137417,Minkwell,,,,,,,
Stand_98_GNN_130881,Dinzer,,,,,,,
Stand_104_GNN_21112,Dinzer,,,,,,,
Stand_84_GNN_78654,Dinzer,,,,,,,
Stand_164_GNN_87958,Dinzer,,,,,,,
Stand_123_GNN_23546,Dinzer,,,,,,,
Stand_119_GNN_140973,Minkwell,,,,,,,
Stand_50_GNN_137492,Minkwell,,,,,,,
Stand_50_GNN_24482,Minkwell,,,,,,,
Stand_256_GNN_94203,Dinzer,,,,,,,
Stand_101_GNN_92825,Dinzer,,,,,,,
Stand_212_GNN_14452,Dinzer,,,,,,,
Stand_12_GNN_133889,Minkwell,,,,,,,
Stand_237_GNN_137000,Minkwell,,,,,,,
Stand_46_GNN_14292,Minkwell,,,,,,,
Stand_204_GNN_136495,Dinzer,,,,,,,
Stand_39_GNN_24337,Minkwell,,,,,,,
Stand_5_GNN_8734,Dinzer,,,,,,,
Stand_6_GNN_14347,Minkwell,,,,,,,
Stand_84_GNN_8994,Dinzer,,,,,,,
Stand_61_GNN_85910,Dinzer,,,,,,,
Stand_52_GNN_137268,Minkwell,,,,,,,
Stand_5_GNN_145614,Dinzer,,,,,,,
Stand_53_GNN_23576,Minkwell,,,,,,,
Stand_217_GNN_8959,Minkwell,,,,,,,
Stand_82_GNN_25151,Minkwell,,,,,,,
Stand_44_GNN_25336,Minkwell,,,,,,,
Stand_69_GNN_145350,Minkwell,,,,,,,
Stand_72_GNN_8025,Minkwell,,,,,,,
Stand_277_GNN_149639,Dinzer,,,,,,,
Stand_96_GNN_14347,Dinzer,,,,,,,
Stand_96_GNN_14346,Dinzer,,,,,,,
Stand_162_GNN_9057,Dinzer,,,,,,,
Stand_181_GNN_137492,Minkwell,,,,,,,
Stand_40_GNN_13091,Minkwell,,,,,,,
Stand_78_GNN_9057,Dinzer,,,,,,,
Stand_185_GNN_8994,Dinzer,,,,,,,
Stand_11_GNN_13575,Minkwell,,,,,,,
Stand_69_GNN_24441,Minkwell,,,,,,,
Stand_160_GNN_23673,Dinzer,,,,,,,
Stand_267_GNN_145522,Dinzer,,,,,,,
Stand_14_GNN_20587,Dinzer,,,,,,,
Stand_11_GNN_20760,Minkwell,,,,,,,
Stand_30_GNN_9895,Dinzer,,,,,,,
Stand_1_GNN_14346,Dinzer,,,,,,,
Stand_264_GNN_129875,Minkwell,,,,,,,
Stand_12_GNN_24360,Minkwell,,,,,,,
Stand_16_GNN_141180,Minkwell,,,,,,,
Stand_9_GNN_78618,Minkwell,,,,,,,
Stand_42_GNN_25195,Minkwell,,,,,,,
Stand_193_GNN_24218,Dinzer,,,,,,,
Stand_227_GNN_137492,Dinzer,,,,,,,
Stand_4_GNN_24981,Dinzer,,,,,,,
Stand_83_GNN_8994,Dinzer,,,,,,,
Stand_203_GNN_14346,Dinzer,,,,,,,
Stand_287_GNN_25053,Dinzer,,,,,,,
Stand_67_GNN_132978,Minkwell,,,,,,,
Stand_102_GNN_149408,Dinzer,,,,,,,
Stand_180_GNN_136257,Dinzer,,,,,,,
Stand_131_GNN_137000,Minkwell,,,,,,,
Stand_191_GNN_2331,Minkwell,,,,,,,
Stand_69_GNN_137256,Minkwell,,,,,,,
Stand_14_GNN_24642,Dinzer,,,,,,,
Stand_178_GNN_25088,Rock outcrop,,,,,,,
Stand_107_GNN_25120,Minkwell,,,,,,,
Stand_49_GNN_13334,Minkwell,,,,,,,
Stand_98_GNN_137506,Dinzer,,,,,,,
Stand_198_GNN_132244,Minkwell,,,,,,,
Stand_80_GNN_86176,Dinzer,,,,,,,
Stand_207_GNN_25088,Dinzer,,,,,,,
Stand_18_GNN_134994,Dinzer,,,,,,,
Stand_143_GNN_83057,Minkwell,,,,,,,
Stand_15_GNN_137526,Minkwell,,,,,,,
Stand_115_GNN_84291,Minkwell,,,,,,,
Stand_289_GNN_24845,Minkwell,,,,,,,
Stand_121_GNN_137492,Minkwell,,,,,,,
Stand_255_GNN_129921,Dinzer,,,,,,,
Stand_28_GNN_145522,Dinzer,,,,,,,
Stand_105_GNN_25053,Minkwell,,,,,,,
Stand_35_GNN_149408,Minkwell,,,,,,,
Stand_266_GNN_137471,Rock outcrop,,,,,,,
Stand_215_GNN_24845,Minkwell,,,,,,,
Stand_51_GNN_14498,Minkwell,,,,,,,
Stand_18_GNN_141046,Dinzer,,,,,,,
Stand_50_GNN_14780,Minkwell,,,,,,,
Stand_96_GNN_13690,Dinzer,,,,,,,
Stand_67_GNN_11892,Minkwell,,,,,,,
Stand_157_GNN_2331,Dinzer,,,,,,,
Stand_88_GNN_14347,Dinzer,,,,,,,
Stand_61_GNN_92840,Dinzer,,,,,,,
Stand_67_GNN_8959,Minkwell,,,,,,,
Stand_105_GNN_137471,Minkwell,,,,,,,
Stand_116_GNN_93760,Dinzer,,,,,,,
Stand_118_GNN_145522,Dinzer,,,,,,,
Stand_62_GNN_86176,Dinzer,,,,,,,
Stand_223_GNN_9057,Dinzer,,,,,,,
Stand_75_GNN_82600,Dinzer,,,,,,,
Stand_64_GNN_24845,Minkwell,,,,,,,
Stand_269_GNN_25119,Dinzer,,,,,,,
Stand_275_GNN_80357,Minkwell,,,,,,,
Stand_83_GNN_21148,Dinzer,,,,,,,
